Specified Values,Specified Attribute Names,Class,Fitness,Accuracy,Numerosity,Avg Match Set Size,TimeStamp GA,Iteration Initialized,Specificity,Deletion Probability,Correct Count,Match Count,Epoch Complete
"1.0, 0.0, 1.0, 1.0, 1.0, 0.0","A_0, A_1, A_3, R_9, R_11, R_12",1.0,1.0,1.0,1,39.03225254290038,9997,7910,0.3,0.0002861434864222018,32,32,False
"1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0","A_0, A_2, R_3, R_6, R_9, R_10, R_13, R_14",0.0,1.0,1.0,1,56.696,9409,7912,0.4,0.00041563553341847825,7,7,False
"1.0, 0.0, 0.0, 1.0, 1.0, 0.0","A_0, A_1, A_2, A_3, R_2, R_9",0.0,1.0,1.0,2,43.780250499603525,9707,7914,0.3,0.0006419016427824648,28,28,False
"0.0, 0.0, 1.0, 1.0","A_0, A_1, A_3, R_1",1.0,0.11410399011662468,0.8048780487804879,1,52.54551047299522,9991,7918,0.2,0.00038520850279013695,99,123,False
"0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, R_2, R_7, R_8, R_10, R_15",1.0,0.017341529915832606,0.6666666666666666,1,47.18784,9492,7923,0.4,0.00034593168917147255,6,9,False
"0.0, 1.0, 1.0, 0.0, 1.0, 0.0","A_0, A_2, A_3, R_7, R_8, R_12",0.0,0.09846874009910023,0.7931034482758621,1,52.81405887463997,9948,7936,0.3,0.0003871772176583163,23,29,False
"0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0","A_0, A_2, A_3, R_1, R_3, R_12, R_14",1.0,0.2860377655391561,0.8823529411764706,1,43.815406095564796,9643,7940,0.35,0.00032120854530261954,15,17,False
"0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0","A_0, A_1, A_2, A_3, R_0, R_7, R_11, R_13, R_15",0.0,1.693508780843028e-05,0.3333333333333333,1,30.0,9320,7946,0.45,0.00021992849588250226,1,3,False
"1.0, 1.0, 1.0, 1.0, 1.0","A_0, A_1, R_9, R_13, R_15",1.0,0.1189300263806115,0.8082191780821918,1,46.61636010499449,9964,7955,0.25,0.00034174219871361747,59,73,False
"0.0, 0.0, 1.0, 1.0, 1.0, 1.0","A_0, A_2, A_3, R_1, R_4, R_9",1.0,0.3486784401000001,0.9,1,48.22766426407909,9991,7957,0.3,0.0003535545887175073,27,30,False
"0.0, 1.0, 0.0, 0.0, 1.0","A_0, A_1, A_2, R_0, R_4",1.0,0.10142702300277165,0.7954545454545454,1,38.240994729649096,9988,7967,0.25,0.0002803428150647474,35,44,False
"1.0, 1.0, 1.0, 1.0, 1.0, 1.0","A_2, A_3, R_2, R_6, R_13, R_14",1.0,7.911436545157429e-05,0.3888888888888889,1,38.77775759966208,9968,7970,0.3,0.0002842777967529984,7,18,False
"1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0","A_1, A_2, R_0, R_1, R_9, R_11, R_14, R_15",0.0,0.02824752489999998,0.7,1,50.29536,8636,7976,0.4,0.0003687127624889657,7,10,False
"0.0, 0.0, 0.0, 0.0, 0.0, 0.0","A_0, A_1, A_3, R_0, R_2, R_5",0.0,1.0,1.0,1,56.196141206449816,9931,7981,0.3,0.00041197109366450716,33,33,False
"1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0","A_1, R_0, R_1, R_8, R_11, R_12, R_13",0.0,0.00030072865982171734,0.4444444444444444,1,45.06214698319872,9736,7983,0.35,0.0003303483402417044,8,18,False
"1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0","A_3, R_5, R_8, R_10, R_11, R_14, R_15",0.0,0.0009765625,0.5,1,51.805929193472004,9967,7990,0.35,0.0003797866695105237,8,16,False
"1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0","A_2, R_1, R_3, R_6, R_7, R_8, R_12",1.0,0.004562132974169934,0.5833333333333334,1,47.01187072,9486,7992,0.35,0.00034464166720240825,7,12,False
"0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, R_0, R_1, R_14, R_15",0.0,0.023589950252244307,0.6875,1,45.661338816512,9827,8001,0.35,0.00033474098552989335,11,16,False
"0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, A_3, R_0, R_1, R_5, R_9, R_12",0.0,1.0,1.0,1,50.75,9950,8016,0.45,0.0003720457055345663,4,4,False
"0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0","A_0, A_1, A_2, R_0, R_1, R_5, R_7, R_8, R_11",0.0,0.017341529915832606,0.6666666666666666,1,38.6,9683,8022,0.45,0.00028297466470215293,4,6,False
"0.0, 1.0, 1.0, 1.0, 0.0","A_0, A_2, A_3, R_7, R_9",1.0,0.13689944682053728,0.819672131147541,1,54.26700792683188,9994,8023,0.25,0.00039782871431306543,50,61,False
"0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0","A_0, A_1, A_2, A_3, R_7, R_12, R_13",0.0,1.0,1.0,1,47.01447433224192,9822,8026,0.35,0.00034466075415321584,18,18,False
"1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0","A_0, A_1, A_2, A_3, R_1, R_4, R_12",1.0,0.0009765625,0.5,1,54.467328,9434,8027,0.35,0.00039929725072596333,5,10,False
"1.0, 1.0, 1.0, 1.0, 0.0, 0.0","A_0, A_1, A_2, R_2, R_14, R_15",0.0,1.0,1.0,2,60.964486811503875,9918,8032,0.3,0.0008938551924468463,31,31,False
"0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0","A_0, A_1, A_2, A_3, R_1, R_7, R_8",1.0,1.0,1.0,1,59.640099987537006,9934,8033,0.35,0.00043721858281803517,22,22,False
"0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0","A_0, A_1, A_2, A_3, R_0, R_1, R_2, R_5, R_7, R_10, R_15",0.0,0.1,1.0,1,34.75,8036,8036,0.55,0.0002547505077305651,0,0,False
"1.0, 0.0, 0.0, 1.0, 0.0, 0.0","A_0, A_1, A_2, A_3, R_9, R_12",0.0,1.0,1.0,2,51.55181029044523,9998,8038,0.3,0.0007558474731465148,29,29,False
"0.0, 0.0, 0.0, 0.0, 1.0, 1.0","A_0, A_1, A_2, A_3, R_0, R_8",1.0,1.0,1.0,2,41.74170899328423,9999,8041,0.3,0.0006120127516305412,32,32,False
"1.0, 1.0, 0.0, 1.0, 1.0, 1.0","A_1, A_2, A_3, R_1, R_6, R_14",1.0,1.0,1.0,1,48.946157249191245,9861,8049,0.3,0.0003588218247681022,27,27,False
"0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0","A_1, A_2, R_0, R_1, R_5, R_6, R_8",0.0,0.007788724579811145,0.6153846153846154,1,47.25480448,9836,8055,0.35,0.0003464226024169376,8,13,False
"0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0","A_0, A_3, R_0, R_1, R_4, R_5, R_12, R_14",0.0,1.0,1.0,1,41.8,9485,8056,0.4,0.00030643370426295313,5,5,False
"0.0, 1.0, 0.0, 0.0, 1.0, 1.0","A_0, A_1, A_2, A_3, R_4, R_14",1.0,1.0,1.0,4,47.18330835563723,9988,8059,0.3,0.001383593871655413,31,31,False
"1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0","A_0, A_1, A_2, A_3, R_5, R_8, R_15",0.0,1.0,1.0,1,46.536697552896,9941,8072,0.35,0.0003411581965382447,16,16,False
"0.0, 0.0, 0.0, 0.0, 0.0, 0.0","A_0, A_3, R_2, R_4, R_6, R_14",0.0,0.017341529915832606,0.6666666666666666,1,51.18959341568,9947,8098,0.3,0.00037526834282491147,10,15,False
"1.0, 0.0, 0.0, 1.0, 1.0, 1.0","A_1, A_2, A_3, R_4, R_12, R_13",1.0,1.0,1.0,1,49.73252563066052,9988,8102,0.3,0.00036458665194630534,30,30,False
"1.0, 1.0, 1.0, 1.0, 1.0, 0.0","A_0, A_1, A_2, R_9, R_11, R_14",0.0,0.41890388788459276,0.9166666666666666,1,46.07317224477488,9910,8105,0.3,0.000337760115744293,22,24,False
"0.0, 0.0, 0.0, 0.0, 1.0, 1.0","A_0, A_1, A_2, A_3, R_0, R_15",1.0,1.0,1.0,5,41.636539732172665,9999,8107,0.3,0.0015261769261747961,30,30,False
"0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0","A_0, A_1, A_2, A_3, R_0, R_1, R_10",0.0,1.0,1.0,1,42.813564067840005,9875,8109,0.35,0.0003138640916269732,16,16,False
"0.0, 0.0, 1.0, 0.0, 0.0","A_0, A_1, A_3, R_1, R_15",0.0,0.08842360043586965,0.7846153846153846,1,57.95500663025084,9923,8109,0.25,0.00042486524790171713,51,65,False
"1.0, 0.0, 0.0, 1.0, 1.0, 1.0","A_0, A_2, A_3, R_8, R_9, R_13",1.0,0.23906771605510008,0.8666666666666667,1,41.22293873477069,9922,8116,0.3,0.00030220329705982197,26,30,False
"1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0","A_1, A_2, A_3, R_0, R_2, R_14, R_15",1.0,0.21405831560130767,0.8571428571428571,1,45.636501811200006,9769,8126,0.35,0.00033455890668921025,12,14,False
"0.0, 1.0, 0.0, 1.0, 0.0, 1.0","A_0, A_1, A_2, A_3, R_12, R_15",1.0,0.01009895532367115,0.631578947368421,1,34.07359847002931,9946,8127,0.3,0.00024979184202726255,12,19,False
"1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0","A_0, A_1, A_2, A_3, R_2, R_3, R_5, R_10",0.0,1.0,1.0,1,41.768,9906,8130,0.4,0.00030619911386734513,7,7,False
"0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0","A_0, A_1, A_2, A_3, R_0, R_3, R_5",1.0,1.0,1.0,2,55.15993024512,9945,8133,0.35,0.0008087493661195325,15,15,False
"1.0, 0.0, 0.0, 1.0, 1.0, 1.0","A_0, A_1, A_3, R_2, R_8, R_10",1.0,1.0,1.0,1,49.947898083110275,9979,8135,0.3,0.000366165536597032,26,26,False
"1.0, 0.0, 1.0, 1.0, 0.0, 1.0","A_0, A_3, R_7, R_8, R_9, R_12",1.0,0.11506810774123744,0.8055555555555556,1,42.22829035517168,9966,8138,0.3,0.00030957347938341615,29,36,False
"0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0","A_1, A_2, A_3, R_1, R_3, R_6, R_15",1.0,0.03457161303360778,0.7142857142857143,1,48.356338175999994,9770,8140,0.35,0.0003544978907144434,10,14,False
"1.0, 1.0, 0.0, 0.0, 1.0, 1.0","A_0, A_1, A_2, R_4, R_13, R_15",1.0,0.1253815679310719,0.8125,1,54.380572995769974,9592,8154,0.3,0.00039866125413961037,26,32,False
"1.0, 1.0, 1.0, 1.0, 1.0, 0.0","A_0, A_1, A_2, A_3, R_14, R_15",0.0,1.0,1.0,1,39.84762998167276,9990,8159,0.3,0.0002921209775450597,25,25,False
"0.0, 1.0, 0.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, A_3, R_4, R_10",0.0,1.0,1.0,1,49.12418635136892,9879,8164,0.3,0.0003601269471902771,29,29,False
"0.0, 1.0, 0.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, A_3, R_4, R_5",0.0,1.0,1.0,1,51.9080340562641,9929,8164,0.3,0.00038053519514039553,30,30,False
"1.0, 1.0, 1.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, R_11, R_14, R_15",0.0,1.0,1.0,3,61.712891121130326,9967,8170,0.3,0.0013572423320830822,35,35,False
"0.0, 1.0, 1.0, 1.0, 1.0, 1.0","A_0, A_1, A_2, A_3, R_7, R_15",1.0,1.0,1.0,3,59.48933413171884,9994,8176,0.3,0.001308339977664053,28,28,False
"1.0, 1.0, 1.0, 1.0, 0.0, 1.0","A_0, A_2, R_7, R_9, R_14, R_15",0.0,0.004960332468155193,0.5882352941176471,1,40.807547458355195,9803,8188,0.3,0.0002991580844389962,10,17,False
"1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0","A_0, A_1, A_2, A_3, R_9, R_11, R_14",0.0,1.0,1.0,1,44.73618126028801,9910,8188,0.35,0.00032795870187007084,16,16,False
"1.0, 1.0, 1.0, 1.0, 0.0, 1.0","A_0, A_1, A_2, A_3, R_10, R_15",1.0,1.0,1.0,3,44.845575678170235,9973,8193,0.3,0.0009862820005884906,21,21,False
"1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0","A_1, A_3, R_1, R_5, R_6, R_7, R_8, R_13",0.0,1.0,1.0,1,39.6,9764,8194,0.4,0.000290305614564903,5,5,False
"0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0","A_0, A_1, A_2, R_4, R_8, R_10, R_14",0.0,0.0683823953129502,0.7647058823529411,1,39.548006580224,9741,8195,0.35,0.0002899244534113322,13,17,False
"0.0, 1.0, 1.0, 1.0, 0.0, 0.0","A_0, A_1, A_2, A_3, R_7, R_13",0.0,1.0,1.0,1,48.26972703226051,9948,8198,0.3,0.0003538629487621338,30,30,False
"0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0","A_0, A_1, A_2, A_3, R_4, R_5, R_7, R_8, R_10, R_14, R_15",0.0,1.0,1.0,1,49.5,9822,8198,0.55,0.00036288201820612874,2,2,False
"0.0, 0.0, 1.0, 1.0, 0.0, 0.0","A_0, A_1, A_2, R_3, R_14, R_15",1.0,0.1253815679310719,0.8125,1,47.74963994377551,9983,8199,0.3,0.00035005021639218664,26,32,False
"0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0","A_1, A_2, A_3, R_1, R_6, R_8, R_12",1.0,0.006046617599999997,0.6,1,48.29877856256,9985,8200,0.35,0.00035407592407419555,9,15,False
"0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0","A_2, R_0, R_1, R_4, R_8, R_9, R_15",1.0,0.08101311022241207,0.7777777777777778,1,40.64911540223999,9710,8206,0.35,0.00029799662697896324,14,18,False
"1.0, 1.0, 0.0, 0.0, 0.0, 0.0","A_0, A_1, R_10, R_13, R_14, R_15",0.0,0.3486784401000001,0.9,1,47.29222353491545,9910,8210,0.3,0.0003466969196324343,27,30,False
"0.0, 0.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, A_3, R_0",0.0,1.0,1.0,7,47.05411498789289,9971,8214,0.25,0.0024146595046862372,71,71,False
"1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0","A_0, A_1, A_2, A_3, R_8, R_10, R_15",1.0,1.0,1.0,3,44.858131456,9916,8217,0.35,0.0009865581379217643,13,13,False
"1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0","A_0, A_1, A_2, A_3, R_2, R_12, R_13",1.0,1.0,1.0,1,47.24516226750874,9710,8221,0.35,0.00034635191584059824,19,19,False
"0.0, 1.0, 0.0, 0.0, 0.0","A_1, A_2, A_3, R_2, R_10",0.0,1.0,1.0,5,40.67587914465328,9944,8225,0.25,0.001490964153163673,56,56,False
"1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0","A_0, A_1, A_2, A_3, R_3, R_7, R_8, R_10, R_14, R_15",1.0,0.1,1.0,1,62.05948696657921,8227,8227,0.5,0.00045495498745998393,0,0,False
"1.0, 0.0, 1.0, 0.0, 0.0","A_1, A_2, A_3, R_5, R_13",0.0,1.0,1.0,5,40.839355545765386,9856,8232,0.25,0.0014969563396651515,48,48,False
"0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0","A_0, A_1, A_2, R_2, R_3, R_4, R_5, R_7, R_13, R_14",0.0,1.0,1.0,1,53.0,9879,8232,0.5,0.000388540342725754,2,2,False
"0.0, 0.0, 0.0, 1.0, 1.0, 1.0","A_0, A_2, A_3, R_0, R_4, R_14",1.0,1.0,1.0,2,44.96365539593638,9975,8233,0.3,0.000659252606707163,32,32,False
"1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0","A_0, A_1, A_2, A_3, R_4, R_13, R_15",1.0,0.0009765625,0.5,1,46.745774080000004,9592,8239,0.35,0.00034269092607592204,6,12,False
"0.0, 0.0, 1.0, 0.0, 1.0, 1.0","A_0, A_1, A_2, A_3, R_1, R_2",1.0,1.0,1.0,1,53.09296213956178,9890,8240,0.3,0.00038922184351001534,25,25,False
"1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0","A_0, A_1, A_3, R_5, R_6, R_7, R_12, R_14",1.0,1.0,1.0,1,53.576,9966,8243,0.4,0.000392762969846698,8,8,False
"0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0","A_0, A_1, R_3, R_4, R_5, R_10, R_15",0.0,0.14347992566424797,0.8235294117647058,1,43.286635581439995,9958,8244,0.35,0.0003173321551746701,14,17,False
"1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, A_3, R_6, R_7, R_8, R_13",0.0,1.0,1.0,1,48.645439999999994,9805,8251,0.4,0.000356617281691417,9,9,False
"0.0, 1.0, 1.0, 0.0, 1.0, 0.0","A_0, A_1, A_3, R_7, R_12, R_13",0.0,0.11635449038968909,0.8064516129032258,1,39.23822985396496,9846,8256,0.3,0.00028765349576248035,25,31,False
"0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0","A_1, A_2, A_3, R_0, R_5, R_8, R_12, R_13",0.0,1.0,1.0,1,45.2123008,9836,8258,0.4,0.0003314491103443751,11,11,False
"1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0","A_0, A_3, R_2, R_7, R_11, R_13, R_15",0.0,0.007264434303609265,0.6111111111111112,1,47.9689211682816,9876,8261,0.35,0.00035165775605488315,11,18,False
"0.0, 0.0, 0.0, 1.0, 0.0","A_1, A_3, R_2, R_5, R_10",0.0,0.09846874009910023,0.7931034482758621,1,49.02471448143616,9971,8265,0.25,0.0003593977238990461,46,58,False
"0.0, 1.0, 1.0, 0.0, 0.0, 1.0","A_1, A_2, R_2, R_8, R_9, R_10",1.0,0.0018620325962776674,0.5333333333333333,1,59.50936694784,9392,8266,0.3,0.0004362601854586115,8,15,False
"1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0","A_0, A_1, A_2, A_3, R_1, R_7, R_11, R_15",0.0,1.0,1.0,2,43.9248,9840,8273,0.4,0.000644021013062649,8,8,False
"1.0, 1.0, 0.0, 1.0, 0.0, 0.0","A_0, A_2, A_3, R_2, R_6, R_14",0.0,0.056313514709472656,0.75,1,44.76577263616,9974,8274,0.3,0.00032817563476295823,12,16,False
"1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0","A_1, A_2, A_3, R_1, R_2, R_4, R_13",1.0,0.017341529915832606,0.6666666666666666,1,42.79576745426944,9993,8277,0.35,0.00031373362554516066,12,18,False
"0.0, 1.0, 0.0, 0.0, 1.0, 0.0","A_0, A_1, A_3, R_4, R_9, R_14",0.0,0.0773562625552248,0.7741935483870968,1,39.28230893579972,9984,8280,0.3,0.000287976637301407,24,31,False
"0.0, 0.0, 0.0, 0.0","A_1, A_3, R_2, R_10",0.0,0.1025054502437949,0.7962962962962963,1,43.5211462723532,9971,8285,0.2,0.00031905134129203363,86,108,False
"1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0","A_0, A_1, A_3, R_0, R_9, R_10, R_11",1.0,0.00014011711490649216,0.4117647058823529,1,36.086551077683204,9992,8290,0.35,0.00026454869667006525,7,17,False
"1.0, 1.0, 0.0, 1.0, 1.0","A_0, A_1, A_3, R_12, R_14",1.0,1.0,1.0,10,53.729369219274005,9966,8292,0.25,0.003938873119036849,53,53,False
"0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0","A_0, A_1, A_2, A_3, R_7, R_12, R_15",1.0,0.017341529915832606,0.6666666666666666,1,33.666666666666664,9643,8305,0.35,0.00024680864537925253,2,3,False
"1.0, 1.0, 1.0, 1.0, 1.0","A_0, A_3, R_9, R_11, R_15",1.0,0.09101522009547608,0.7868852459016393,1,43.05226826251275,9997,8312,0.25,0.00031561402011014725,48,61,False
"1.0, 1.0, 1.0, 1.0, 0.0, 0.0","A_0, A_1, A_2, A_3, R_8, R_15",0.0,1.0,1.0,1,44.04454038654576,9990,8326,0.3,0.00032288831730163783,22,22,False
"1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0","A_0, A_1, A_2, A_3, R_4, R_12, R_13, R_14",1.0,1.0,1.0,1,55.96,9509,8328,0.4,0.0004102399543194942,7,7,False
"1.0, 0.0, 1.0, 0.0, 0.0","A_0, A_1, R_2, R_8, R_9",0.0,0.2815297772403995,0.8809523809523809,1,48.72201628566082,9915,8330,0.25,0.00035717865860227215,37,42,False
"1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, R_6, R_9, R_11, R_13",0.0,0.14347992566424797,0.8235294117647058,1,50.640512072908805,9915,8330,0.35,0.00037124305503048434,14,17,False
"0.0, 1.0, 0.0, 1.0, 0.0, 0.0","A_0, A_1, A_2, A_3, R_5, R_13",0.0,1.0,1.0,2,36.883298045296634,9846,8333,0.3,0.0005407792174858749,18,18,False
"0.0, 0.0, 1.0, 1.0, 1.0, 0.0","A_0, A_2, A_3, R_1, R_3, R_13",1.0,0.44913710714186356,0.9230769230769231,1,50.81174976047121,9942,8335,0.3,0.0003724983899326176,24,26,False
"0.0, 0.0, 1.0, 0.0, 0.0, 1.0","A_0, A_1, A_2, R_2, R_7, R_8",0.0,0.14347992566424797,0.8235294117647058,1,57.06211191340727,9947,8337,0.3,0.0004183194814998225,28,34,False
"0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0","A_0, A_1, R_0, R_1, R_2, R_4, R_6, R_7",1.0,1.0,1.0,1,49.839999999999996,9643,8339,0.4,0.0003653745411594637,6,6,False
"0.0, 0.0, 0.0, 0.0, 1.0","A_0, A_3, R_2, R_6, R_7",0.0,0.06428888932339942,0.76,1,47.62063709178795,9958,8345,0.25,0.0035162954809144454,38,50,False
"1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0","A_1, A_2, A_3, R_0, R_2, R_6, R_14",0.0,4.042714402568608e-05,0.36363636363636365,1,43.600755199999995,9314,8345,0.35,0.0003196349503492396,4,11,False
"1.0, 1.0, 1.0, 1.0, 1.0, 1.0","A_0, A_2, A_3, R_2, R_11, R_14",1.0,0.14347992566424797,0.8235294117647058,1,41.1011445465088,9997,8346,0.3,0.0003013104299720997,14,17,False
"0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0","A_0, A_1, A_3, R_0, R_1, R_3, R_5, R_10, R_14, R_15",0.0,1.0,1.0,1,55.5,9827,8347,0.5,0.0004068677173826292,4,4,False
"1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0","A_0, A_1, R_6, R_8, R_11, R_12, R_14",0.0,0.23906771605510008,0.8666666666666667,1,47.91071838208,9959,8350,0.35,0.0003512310743473669,13,15,False
"1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0","A_1, A_2, A_3, R_4, R_5, R_6, R_7, R_8, R_13",0.0,1.0,1.0,1,36.5,8999,8353,0.45,0.00026757966999037773,2,2,False
"1.0, 0.0, 1.0, 1.0, 0.0, 0.0","A_0, A_1, A_2, R_2, R_10, R_11",0.0,1.0,1.0,1,40.155044481504746,9969,8355,0.3,0.0002943746178304104,23,23,False
"0.0, 1.0, 0.0, 1.0, 0.0, 1.0","A_0, A_1, A_2, A_3, R_5, R_12",0.0,1.0,1.0,4,36.249929806598374,9846,8358,0.3,0.0010629856717615288,22,22,False
"1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0","A_0, A_1, A_2, A_3, R_4, R_9, R_11",1.0,1.0,1.0,1,34.9302477824,9985,8361,0.35,0.0002560718951862114,14,14,False
"1.0, 1.0, 0.0, 1.0, 1.0","A_1, A_2, A_3, R_6, R_12",1.0,0.1374480313359605,0.82,1,47.55412767692768,9989,8364,0.25,0.0003486169257663725,41,50,False
"0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, A_3, R_2, R_7, R_8, R_11",0.0,1.0,1.0,1,38.7648,9976,8374,0.4,0.00028418280523953413,8,8,False
"0.0, 1.0, 0.0, 1.0, 1.0","A_0, A_1, A_3, R_4, R_7",1.0,0.09141946203329733,0.7872340425531915,1,46.22561343750678,9988,8375,0.25,0.0003388776544852284,37,47,False
"0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0","A_0, A_1, A_2, A_3, R_7, R_12, R_14",0.0,0.0009765625,0.5,1,40.011199999999995,9452,8377,0.35,0.00029332010114846576,4,8,False
"0.0, 1.0, 1.0, 1.0, 1.0, 0.0","A_0, A_1, A_2, A_3, R_2, R_7",0.0,1.0,1.0,2,43.69339586560001,9703,8398,0.3,0.0006406281888480102,14,14,False
"1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0","A_0, A_2, A_3, R_9, R_10, R_12, R_14",1.0,1.0,1.0,1,48.34688,9904,8399,0.35,0.0003544285533003944,9,9,False
"1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0","A_0, A_1, A_2, R_8, R_9, R_11, R_14, R_15",1.0,1.0,1.0,1,43.36,9265,8407,0.4,0.00031786998604884325,6,6,False
"0.0, 0.0, 0.0, 0.0","A_0, A_1, A_3, R_2",0.0,0.1358599723088579,0.819047619047619,1,48.88474298003622,9971,8409,0.2,0.00035837159984006923,86,105,False
"0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0","A_0, A_2, R_0, R_1, R_5, R_6, R_8",0.0,0.007788724579811145,0.6153846153846154,1,48.58733568,9646,8424,0.35,0.00035619132183468787,8,13,False
"1.0, 0.0, 0.0, 1.0, 1.0, 1.0","A_0, A_1, A_2, A_3, R_1, R_9",1.0,1.0,1.0,3,45.06626197739771,9996,8430,0.3,0.000991135521173588,30,30,False
"0.0, 1.0, 1.0, 1.0, 0.0, 0.0","A_1, A_2, A_3, R_3, R_13, R_14",1.0,0.27850097600940216,0.88,1,48.74969853487358,9907,8431,0.3,0.00035738159578333904,22,25,False
"0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, A_3, R_3, R_7, R_13, R_14",1.0,1.0,1.0,2,55.960512,9789,8431,0.4,0.0008204874155316479,10,10,False
"0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0","A_0, A_1, A_2, A_3, R_4, R_12, R_14",0.0,1.0,1.0,1,46.979200000000006,9879,8432,0.35,0.00034440215979210836,9,9,False
"0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0","A_0, A_1, A_2, A_3, R_6, R_8, R_10, R_14",0.0,1.0,1.0,1,45.528000000000006,9871,8433,0.4,0.00033376348535128547,7,7,False
"1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0","A_0, A_1, R_6, R_8, R_11, R_13, R_15",0.0,0.3486784401000001,0.9,1,53.31936,9915,8434,0.35,0.00039088155487392186,9,10,False
"0.0, 0.0, 0.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, A_3, R_0, R_6",0.0,1.0,1.0,2,48.16066635923019,9830,8442,0.3,0.0007061268608723015,25,25,False
"1.0, 1.0, 1.0, 1.0, 1.0","A_1, A_2, R_6, R_12, R_14",1.0,0.1253815679310719,0.8125,1,55.477756471140395,9994,8454,0.25,0.0004067046511877888,39,48,False
