Specified Values,Specified Attribute Names,panc_type01,Fitness,Accuracy,Numerosity,Avg Match Set Size,TimeStamp GA,Iteration Initialized,Specificity,Deletion Probability,Correct Count,Match Count,Epoch Complete
"[-959.9991,5398.62347], [-959.9991,1296.23776425], 1.0, 1.0","tot_Kcal, totalfolate_NDSRadj, race7, sex",0.0,0.9051724137931034,0.9051724137931034,1,319.42429777091513,9994,9846,0.10810810810810811,0.000994081879532599,105,116,False
"2.0, [-959.9991,1296.23776425], [-959.9991,2979.6350005], 1.0","cig_stat, totalfolate_NDSRadj, total_GlyIndex, sex",0.0,0.9166666666666666,0.9166666666666666,1,341.92511093170606,9976,9846,0.10810810810810811,0.0010321685172492278,44,48,False
"[-959.9991,1199.998875], [-959.9991,1919.9993838999999], [-959.9991,5398.62347], [-959.9991,1296.23776425], 0.0, 9.0, 1.0","cig_years, total_alcadj, tot_Kcal, totalfolate_NDSRadj, panc_fh, center, sex",0.0,0.9166666666666666,0.9166666666666666,1,353.27584256,9994,9859,0.1891891891891892,0.0009898399671547722,11,12,False
"[-959.9991,2603.2601785], 1996.0, 1.0","total_GlyIndex, rndyear, sex",0.0,0.8,0.8,1,359.38617158340446,9976,9865,0.08108108108108109,0.001024742749077408,16,20,False
"[-959.9991,1199.998875], [-959.9991,1919.9993838999999], 0.0, 9.0","cig_years, total_alcadj, panc_fh, center",0.0,0.9166666666666666,0.9166666666666666,1,350.41323008,9994,9881,0.10810810810810811,0.0009818192425486204,11,12,False
"[-959.9991,1919.9993838999999], 0.0, 1.0, 1.0","total_alcadj, panc_fh, fh_cancer, sex",0.0,0.8108108108108109,0.8108108108108109,1,336.07533865184917,9952,9881,0.10810810810810811,0.0009732200838129522,30,37,False
"0.0, 1.0, 5.0, 1.0","gallblad_f, race7, total_Marital, sex",0.0,1.0,1.0,1,290.0,9898,9898,0.10810810810810811,0.0008125480315743103,2,2,False
"0.0, 0.0, 0.0, 1.0","panc_fh, asp, liver_comorbidity, sex",0.0,0.9655172413793104,0.9655172413793104,1,352.1931519861259,9994,9911,0.10810810810810811,0.0010247671969760759,28,29,False
"2.0, [2134.6265299999995,5398.62347], 0.0, 0.0, 0.0, 1.0","cig_stat, tot_Kcal, panc_fh, asp, liver_comorbidity, sex",0.0,1.0,1.0,1,390.68,9976,9911,0.16216216216216217,0.0010946422930187985,7,7,False
"[-959.9991,1595.9759757], 0.0, 2.0","total_GlyIndex, liver_comorbidity, occupat",0.0,0.9666666666666667,0.9666666666666667,1,347.8064587185362,9976,9912,0.08108108108108109,0.0010094034082704711,29,30,False
"2.0, 0.0, 1.0, 1.0","bmi_curc, agelevel, race7, sex",0.0,1.0,1.0,1,352.0,9976,9929,0.10810810810810811,0.0009862651969453698,4,4,False
"[-959.9991,3030.9799608], 1.0, 1.0, 1.0, 2.0, 1.0","total_GlyIndex, ibup, race7, total_Marital, occupat, sex",0.0,1.0,1.0,1,347.6,9940,9940,0.16216216216216217,0.0009739368819835527,5,5,False
"2.0, [2134.6265299999995,5398.62347], [-959.9991,1595.9759757], [-959.9991,3816.909625], [-959.9991,2592.14263182], 2.0","cig_stat, tot_Kcal, total_GlyIndex, total_GlyLoad, totalcholadj, occupat",0.0,1.0,1.0,1,408.0,9976,9940,0.16216216216216217,0.0011431710237321331,5,5,False
"[2134.6265299999995,5398.62347]",tot_Kcal,0.0,1.0,1.0,1,331.2805410093053,9994,9952,0.02702702702702703,0.0009855670930175367,23,23,False
"[-959.9991,3001.1543129], 0.0, 0.0, 2.0","bmi_50, liver_comorbidity, agelevel, occupat",0.0,1.0,1.0,1,404.0,9976,9952,0.10810810810810811,0.0011319634646759357,3,3,False
"2.0, [-959.9991,1422.998695], [-959.9991,3184.9266481133864], [-959.9991,1680.0304033800003], [2311.997885,2535.094987440536], 1.0, 1.0","cig_stat, cig_years, total_GlyIndex, Totalredmeatadj, age, race7, total_Marital",0.0,0.08975120683252878,0.8975120683252877,1,328.62731801561847,9972,9972,0.1891891891891892,0.0009207775185349507,0,0,False
"0.0, 1.0","liver_comorbidity, sex",0.0,1.0,1.0,1,319.8728023359488,9994,9976,0.05405405405405406,0.0009971498979649653,17,17,False
"[-959.9991,3963.0068500000007], [-959.9991,1451.2246482], 1.0, 1.0, 0.0, 5.0, 2.0","tot_Kcal, total_GlyIndex, diabetes_f, fh_cancer, asp, educat, sex",1.0,0.05288095238095239,0.5288095238095238,1,277.6715283313153,9992,9992,0.1891891891891892,0.0007780050129994503,0,0,False
0.0,liver_comorbidity,0.0,1.0,1.0,1,278.0,9994,9994,0.02702702702702703,0.0009971498979649653,5,5,False
